PUT	/api/v1/factory/tasks/{id}	com.bigbrightpaints.erp.modules.factory.controller.FactoryController#updateTask	src/main/java/com/bigbrightpaints/erp/modules/factory/controller/FactoryController.java
GET	/api/v1/factory/unpacked-batches	com.bigbrightpaints.erp.modules.factory.controller.PackingController#listUnpackedBatches	src/main/java/com/bigbrightpaints/erp/modules/factory/controller/PackingController.java
GET	/api/v1/finished-goods/low-stock	com.bigbrightpaints.erp.modules.inventory.controller.FinishedGoodController#getLowStockItems	src/main/java/com/bigbrightpaints/erp/modules/inventory/controller/FinishedGoodController.java
GET	/api/v1/finished-goods/stock-summary	com.bigbrightpaints.erp.modules.inventory.controller.FinishedGoodController#getStockSummary	src/main/java/com/bigbrightpaints/erp/modules/inventory/controller/FinishedGoodController.java
GET	/api/v1/finished-goods/{id}	com.bigbrightpaints.erp.modules.inventory.controller.FinishedGoodController#getFinishedGood	src/main/java/com/bigbrightpaints/erp/modules/inventory/controller/FinishedGoodController.java
PUT	/api/v1/finished-goods/{id}	com.bigbrightpaints.erp.modules.inventory.controller.FinishedGoodController#updateFinishedGood	src/main/java/com/bigbrightpaints/erp/modules/inventory/controller/FinishedGoodController.java
GET	/api/v1/finished-goods/{id}/batches	com.bigbrightpaints.erp.modules.inventory.controller.FinishedGoodController#listBatches	src/main/java/com/bigbrightpaints/erp/modules/inventory/controller/FinishedGoodController.java
POST	/api/v1/finished-goods/{id}/batches	com.bigbrightpaints.erp.modules.inventory.controller.FinishedGoodController#registerBatch	src/main/java/com/bigbrightpaints/erp/modules/inventory/controller/FinishedGoodController.java
POST	/api/v1/hr/attendance/bulk-mark	com.bigbrightpaints.erp.modules.hr.controller.HrController#bulkMarkAttendance	src/main/java/com/bigbrightpaints/erp/modules/hr/controller/HrController.java
GET	/api/v1/hr/attendance/date/{date}	com.bigbrightpaints.erp.modules.hr.controller.HrController#attendanceByDate	src/main/java/com/bigbrightpaints/erp/modules/hr/controller/HrController.java
GET	/api/v1/hr/attendance/employee/{employeeId}	com.bigbrightpaints.erp.modules.hr.controller.HrController#employeeAttendance	src/main/java/com/bigbrightpaints/erp/modules/hr/controller/HrController.java
POST	/api/v1/hr/attendance/mark/{employeeId}	com.bigbrightpaints.erp.modules.hr.controller.HrController#markAttendance	src/main/java/com/bigbrightpaints/erp/modules/hr/controller/HrController.java
GET	/api/v1/hr/attendance/summary	com.bigbrightpaints.erp.modules.hr.controller.HrController#attendanceSummary	src/main/java/com/bigbrightpaints/erp/modules/hr/controller/HrController.java
GET	/api/v1/hr/attendance/today	com.bigbrightpaints.erp.modules.hr.controller.HrController#attendanceToday	src/main/java/com/bigbrightpaints/erp/modules/hr/controller/HrController.java
GET	/api/v1/hr/employees	com.bigbrightpaints.erp.modules.hr.controller.HrController#employees	src/main/java/com/bigbrightpaints/erp/modules/hr/controller/HrController.java
POST	/api/v1/hr/employees	com.bigbrightpaints.erp.modules.hr.controller.HrController#createEmployee	src/main/java/com/bigbrightpaints/erp/modules/hr/controller/HrController.java
DELETE	/api/v1/hr/employees/{id}	com.bigbrightpaints.erp.modules.hr.controller.HrController#deleteEmployee	src/main/java/com/bigbrightpaints/erp/modules/hr/controller/HrController.java
PUT	/api/v1/hr/employees/{id}	com.bigbrightpaints.erp.modules.hr.controller.HrController#updateEmployee	src/main/java/com/bigbrightpaints/erp/modules/hr/controller/HrController.java
GET	/api/v1/hr/leave-requests	com.bigbrightpaints.erp.modules.hr.controller.HrController#leaveRequests	src/main/java/com/bigbrightpaints/erp/modules/hr/controller/HrController.java
POST	/api/v1/hr/leave-requests	com.bigbrightpaints.erp.modules.hr.controller.HrController#createLeaveRequest	src/main/java/com/bigbrightpaints/erp/modules/hr/controller/HrController.java
PATCH	/api/v1/hr/leave-requests/{id}/status	com.bigbrightpaints.erp.modules.hr.controller.HrController#updateLeaveStatus	src/main/java/com/bigbrightpaints/erp/modules/hr/controller/HrController.java
GET	/api/v1/hr/payroll-runs	com.bigbrightpaints.erp.modules.hr.controller.HrController#payrollRuns	src/main/java/com/bigbrightpaints/erp/modules/hr/controller/HrController.java
POST	/api/v1/hr/payroll-runs	com.bigbrightpaints.erp.modules.hr.controller.HrController#createPayrollRun	src/main/java/com/bigbrightpaints/erp/modules/hr/controller/HrController.java
POST	/api/v1/inventory/opening-stock	com.bigbrightpaints.erp.modules.inventory.controller.OpeningStockImportController#importOpeningStock	src/main/java/com/bigbrightpaints/erp/modules/inventory/controller/OpeningStockImportController.java
GET	/api/v1/inventory/opening-stock	com.bigbrightpaints.erp.modules.inventory.controller.OpeningStockImportController#importHistory	src/main/java/com/bigbrightpaints/erp/modules/inventory/controller/OpeningStockImportController.java
POST	/api/v1/inventory/raw-materials/adjustments	com.bigbrightpaints.erp.modules.inventory.controller.RawMaterialController#adjustRawMaterials	src/main/java/com/bigbrightpaints/erp/modules/inventory/controller/RawMaterialController.java
GET	/api/v1/invoices/{id}	com.bigbrightpaints.erp.modules.invoice.controller.InvoiceController#getInvoice	src/main/java/com/bigbrightpaints/erp/modules/invoice/controller/InvoiceController.java
POST	/api/v1/invoices/{id}/email	com.bigbrightpaints.erp.modules.invoice.controller.InvoiceController#sendInvoiceEmail	src/main/java/com/bigbrightpaints/erp/modules/invoice/controller/InvoiceController.java
GET	/api/v1/invoices/{id}/pdf	com.bigbrightpaints.erp.modules.invoice.controller.InvoiceController#downloadInvoicePdf	src/main/java/com/bigbrightpaints/erp/modules/invoice/controller/InvoiceController.java
